wave,625-50,675-50,725-50,750-50,775-50,Open,F610,F670,F720,F760,Halpha,Ha-Cont,SII,SII-Cont,ND10,ND25
750.8,1.18E-05,7.95E-08,0.1535476626,0.9804900929,0.7168746279,0.9888791265,9.34E-45,2.47E-31,0.0008762008777,0.9594434871,0,0,0,2.97E-07,0.110361173,0.003940177397
750.9,1.37E-05,7.69E-08,0.1414436731,0.9801996565,0.7493313229,0.9888430071,1.92E-44,1.57E-31,0.0007868452444,0.9609491635,0,0,0,0,0.1103625953,0.003940568491
751,1.62E-05,7.46E-08,0.1303200974,0.9799668742,0.7800301608,0.9888066887,2.74E-44,1.01E-31,0.0007071274557,0.9623640634,0,0,0,0,0.1103641,0.003940916086
751.1,1.92E-05,7.25E-08,0.1201065646,0.9797344231,0.8087049476,0.9887703313,3.12E-44,6.71E-32,0.000635858137,0.963696087,0,0,0,0,0.1103657518,0.003941209988
751.2,2.30E-05,7.06E-08,0.1107336407,0.9794439296,0.8351790251,0.9887342509,3.01E-44,4.77E-32,0.000572088584,0.9649509872,0,0,0,0,0.1103675491,0.003941452461
751.3,2.77E-05,6.89E-08,0.1021333617,0.9790669585,0.8593024873,0.9886984865,2.48E-44,3.66E-32,0.0005150369998,0.9661326639,0,0,0,1.10E-08,0.1103694739,0.003941648878
751.4,3.36E-05,6.73E-08,0.09424270868,0.9786958796,0.8809429004,0.988661813,1.60E-44,3.01E-32,0.0004639942863,0.9672437488,0,0,0,1.20E-07,0.1103715082,0.003941804618
751.5,4.08E-05,6.60E-08,0.08700145035,0.9784172542,0.9000239295,0.9886239144,6.96E-45,2.64E-32,0.0004183180457,0.968287758,0,0,0,2.28E-07,0.1103736338,0.003941925056
751.6,4.92E-05,6.48E-08,0.08035556122,0.9781736026,0.9166761638,0.9885893752,1.33E-46,2.44E-32,0.0003774286096,0.9692730105,0,0,0,0,0.1103758327,0.003942015568
751.7,5.86E-05,6.38E-08,0.07425467896,0.9779007274,0.9310486405,0.9885594204,0,2.35E-32,0.0003408003274,0.9702045463,0,0,0,0,0.1103780869,0.003942081531
751.8,6.81E-05,6.29E-08,0.0686568881,0.9776515991,0.9431572663,0.9885169374,4.47E-49,2.31E-32,0.0003079529866,0.971069394,0,0,0,0,0.1103803782,0.00394212832
751.9,7.65E-05,6.21E-08,0.06352223297,0.9774836369,0.9530534768,0.9884573415,0,2.31E-32,0.0002784589129,0.9718668387,0,0,0,0,0.1103826886,0.003942161311
752,8.24E-05,6.15E-08,0.05881015026,0.9773548873,0.9610639546,0.9884444995,1.22E-51,2.30E-32,0.0002519509541,0.9726635123,0,0,0,0,0.110385,0.003942185882
752.1,8.43E-05,6.09E-08,0.05448192262,0.9772206806,0.9675374045,0.9885323979,2.54E-52,2.26E-32,0.0002280955753,0.9735164101,0,0,0,0,0.1103873053,0.003942206907
752.2,8.26E-05,6.05E-08,0.05050682408,0.9771248549,0.972635374,0.9886670504,0,2.17E-32,0.0002066003986,0.9743751286,0,0,0,0,0.1103896409,0.00394222726
752.3,7.79E-05,6.02E-08,0.04685546991,0.9771093235,0.9764704835,0.9887845903,1.08E-49,2.05E-32,0.000187220871,0.9751786677,0,0,0,0,0.1103920541,0.003942249312
752.4,7.16E-05,6.01E-08,0.04349584877,0.9771197914,0.9791468025,0.9888896011,0,1.90E-32,0.0001697492844,0.9759333933,0,0,0,3.85E-07,0.1103945924,0.003942275437
752.5,6.50E-05,6.00E-08,0.04039820497,0.9771040793,0.9807905176,0.9889991953,1.59E-47,1.73E-32,0.0001539976873,0.9766580606,0,0,0,9.50E-07,0.1103973031,0.003942308007
752.6,5.85E-05,6.01E-08,0.03754443192,0.9771146786,0.981624835,0.9891121518,0,1.56E-32,0.0001397913709,0.9773533527,0,0,0,7.43E-07,0.1104002335,0.003942349395
752.7,5.27E-05,6.02E-08,0.03491799493,0.9772058837,0.9818677815,0.9892238874,3.22E-44,1.40E-32,0.0001269709583,0.9780166256,0,0,0,5.36E-07,0.1104034311,0.003942401972
752.8,4.77E-05,6.05E-08,0.03249699795,0.9773345299,0.9816196488,0.9893347025,1.75E-43,1.24E-32,0.0001153923288,0.9786500572,0,0,0,3.28E-07,0.1104069431,0.003942468112
752.9,4.34E-05,6.09E-08,0.03026002931,0.9774481317,0.9809637863,0.9894458183,4.02E-43,1.10E-32,0.0001049247427,0.979256738,0,0,0,1.21E-07,0.110410817,0.003942550187
753,3.99E-05,6.15E-08,0.02819297632,0.9775543812,0.9800335118,0.9895572534,6.51E-43,9.78E-33,9.54E-05,0.9798385712,0,0,0,0,0.1104151,0.003942650569
753.1,3.70E-05,6.21E-08,0.02628374572,0.9776683229,0.9789547937,0.9896687072,8.36E-43,8.70E-33,8.69E-05,0.9803970815,0,0,0,1.85E-07,0.110419811,0.003942770589
753.2,3.46E-05,6.28E-08,0.02452102319,0.9777742326,0.9777742326,0.9897798041,8.87E-43,7.78E-33,7.91E-05,0.9809331633,0,0,0,4.56E-07,0.1104248547,0.003942907407
753.3,3.25E-05,6.37E-08,0.02289315216,0.9778644183,0.9765286999,0.9898905255,7.71E-43,7.00E-33,7.20E-05,0.9814477768,0,0,0,7.27E-07,0.1104301069,0.003943057141
753.4,3.09E-05,6.47E-08,0.02138632822,0.9779940839,0.9752955162,0.9900023548,5.02E-43,6.34E-33,6.56E-05,0.98194337,0,0,0,9.98E-07,0.1104354438,0.003943215911
753.5,2.96E-05,6.59E-08,0.01998778502,0.9782071118,0.9741410061,0.9901156677,1.94E-43,5.76E-33,5.98E-05,0.9824212944,0,0,0,1.27E-06,0.1104407413,0.003943379835
753.6,2.87E-05,6.73E-08,0.01869105628,0.9784392031,0.973047061,0.9902249055,5.26E-46,5.25E-33,5.45E-05,0.9828770122,0,0,0,1.36E-06,0.1104458755,0.00394354503
753.7,2.79E-05,6.88E-08,0.0174904274,0.978635173,0.971992377,0.9903285847,0,4.81E-33,4.97E-05,0.9833100244,0,0,0,1.44E-06,0.1104507225,0.003943707616
753.8,2.74E-05,7.05E-08,0.01637689033,0.9788844757,0.971027302,0.9904474564,1.54E-48,4.42E-33,4.54E-05,0.9837419154,0,0,0,1.53E-06,0.1104551582,0.003943863711
753.9,2.71E-05,7.24E-08,0.01534151931,0.9792514612,0.9701974736,0.9905870791,0,4.07E-33,4.15E-05,0.9841792012,0,0,0,1.61E-06,0.1104590587,0.003944009433
754,2.70E-05,7.46E-08,0.01437901096,0.9795554263,0.9694580356,0.9906700071,2.39E-51,3.75E-33,3.79E-05,0.9845459119,0,0,0,1.70E-06,0.1104623,0.003944140901
754.1,2.71E-05,7.69E-08,0.01348463211,0.9796345169,0.9687702616,0.9906307756,1.71E-51,3.46E-33,3.46E-05,0.9847778639,0,0,0,2.04E-06,0.1104648048,0.003944255531
754.2,2.73E-05,7.95E-08,0.01265230813,0.9796473314,0.9682104367,0.9905348497,0,3.19E-33,3.16E-05,0.9849407163,0,0,0,2.37E-06,0.1104666821,0.003944355932
754.3,2.78E-05,8.24E-08,0.01187629125,0.9797745646,0.9678508271,0.9904596752,3.18E-49,2.94E-33,2.89E-05,0.9851119917,0,0,0,2.70E-06,0.1104680877,0.00394444601
754.4,2.85E-05,8.57E-08,0.01115348267,0.9799648461,0.9676326116,0.9903996923,0,2.71E-33,2.64E-05,0.9852867122,0,0,0,3.04E-06,0.1104691773,0.003944529672
754.5,2.94E-05,8.94E-08,0.0104810875,0.9801319691,0.9674950182,0.9903341495,2.58E-47,2.49E-33,2.41E-05,0.9854447764,0,0,0,3.37E-06,0.1104701067,0.003944610825
754.6,3.06E-05,9.35E-08,0.009854877394,0.9802824456,0.9675005611,0.9902645348,0,2.29E-33,2.21E-05,0.9855881984,0,0,0,2.59E-06,0.1104710315,0.003944693375
754.7,3.20E-05,9.80E-08,0.009270624041,0.9804394553,0.9677078981,0.9901964079,1.43E-42,2.10E-33,2.02E-05,0.9857230474,0,0,0,1.81E-06,0.1104721075,0.003944781228
754.8,3.37E-05,1.03E-07,0.008725532614,0.9806001297,0.9680369761,0.9901293774,6.28E-42,1.92E-33,1.85E-05,0.9858494712,0,0,0,1.03E-06,0.1104734905,0.003944878292
754.9,3.58E-05,1.09E-07,0.008216984743,0.9807579567,0.9683974751,0.9900619555,1.38E-41,1.74E-33,1.69E-05,0.9859665256,0,0,0,2.51E-07,0.110475336,0.003944988473
755,3.83E-05,1.16E-07,0.007741634417,0.9809178984,0.9687967183,0.98999422,2.18E-41,1.58E-33,1.55E-05,0.9860748241,0,0,0,0,0.1104778,0.003945115677
755.1,4.14E-05,1.23E-07,0.007296372023,0.9810828233,0.9692591822,0.9899265622,2.74E-41,1.42E-33,1.42E-05,0.9861752689,0,0,0,0,0.1104809807,0.003945262088
755.2,4.52E-05,1.31E-07,0.006879761199,0.9812357519,0.9697803133,0.9898590626,2.85E-41,1.27E-33,1.30E-05,0.9862683035,0,0,0,0,0.1104847475,0.003945422998
755.3,4.97E-05,1.41E-07,0.006490546497,0.9813717221,0.970352939,0.9897916435,2.39E-41,1.14E-33,1.19E-05,0.9863541554,0,0,0,0,0.110488912,0.003945591975
755.4,5.53E-05,1.51E-07,0.006126522883,0.98155369,0.9709884412,0.9897239052,1.48E-41,1.02E-33,1.09E-05,0.9864327314,0,0,0,2.81E-08,0.1104932863,0.003945762586
755.5,6.21E-05,1.64E-07,0.005785439618,0.9818268991,0.9716915629,0.9896557671,4.70E-42,9.11E-34,1.00E-05,0.986504256,0,0,0,1.67E-07,0.1104976821,0.003945928401
755.6,7.06E-05,1.79E-07,0.005465812739,0.9820978231,0.9724219388,0.9895887478,0,8.23E-34,9.21E-06,0.9865705476,0,0,0,8.32E-07,0.1105019113,0.003946082988
755.7,8.13E-05,1.96E-07,0.005166298488,0.9822752514,0.9731403829,0.9895232469,2.17E-46,7.50E-34,8.45E-06,0.98663231,0,0,0,1.50E-06,0.1105057859,0.003946219914
755.8,9.50E-05,2.15E-07,0.004885347135,0.982416004,0.9738575347,0.9894535904,0,6.92E-34,7.75E-06,0.9866841902,0,0,0,2.16E-06,0.1105091176,0.00394633275
755.9,0.0001123571714,2.38E-07,0.004621462703,0.9825853432,0.9745858509,0.9893782596,1.36E-48,6.49E-34,7.12E-06,0.9867249767,0,0,0,2.83E-06,0.1105117183,0.003946415061
756,0.0001348453885,2.69E-07,0.004373570193,0.9827342696,0.9752952317,0.9893184329,0,6.20E-34,6.53E-06,0.986776096,0,0,0,3.49E-06,0.1105134,0.003946460418
756.1,0.000163962627,3.09E-07,0.004140728291,0.9828180753,0.9759589994,0.9892920116,0,6.05E-34,6.00E-06,0.9868556996,0,0,0,2.99E-06,0.1105140475,0.003946464807
756.2,0.000201613548,3.49E-07,0.003922109454,0.9829234797,0.9766067226,0.9892810941,5.06E-48,6.02E-34,5.51E-06,0.9869461458,0,0,0,2.48E-06,0.1105138377,0.003946433895
756.3,0.0002486271396,3.89E-07,0.003716838466,0.9831277759,0.9772684588,0.9892645022,0,6.04E-34,5.06E-06,0.9870264888,0,0,0,1.98E-06,0.1105130207,0.003946375766
756.4,0.0003011641817,4.76E-07,0.00352373563,0.983339121,0.9779199758,0.9892437553,1.28E-45,6.06E-34,4.65E-06,0.9870984228,0,0,0,1.47E-06,0.1105118465,0.003946298505
756.5,0.0003513598896,6.25E-07,0.003341693977,0.9834586379,0.9785195198,0.9892245278,0,5.99E-34,4.28E-06,0.987167789,0,0,0,9.67E-07,0.1105105651,0.003946210198
756.6,0.0003799154275,6.97E-07,0.003170201918,0.9835284449,0.9790095421,0.9892064165,3.12E-43,5.80E-34,3.93E-06,0.987234365,0,0,0,2.75E-07,0.1105094265,0.003946118928
756.7,0.0003706083986,6.70E-07,0.003008812104,0.9836120851,0.9793578002,0.9891879021,8.24E-41,5.45E-34,3.62E-06,0.9872968146,0,0,0,0,0.1105086806,0.003946032781
756.8,0.0003309562098,1.14E-06,0.002856738784,0.9837178037,0.9796490722,0.9891690777,3.04E-40,4.91E-34,3.33E-06,0.9873554103,0,0,0,0,0.1105085776,0.003945959843
756.9,0.0002746889619,2.33E-06,0.002713207727,0.9838317762,0.9799689197,0.9891503467,6.13E-40,4.19E-34,3.06E-06,0.9874107343,0,0,0,0,0.1105093674,0.003945908197
757,0.0002166477246,2.24E-06,0.002577829192,0.9839071976,0.9802890185,0.989131739,8.80E-40,3.36E-34,2.82E-06,0.9874629963,0,0,0,0,0.1105113,0.003945885929
757.1,0.00016903839,6.08E-07,0.002450252971,0.9839075015,0.9805526672,0.9891131612,9.77E-40,2.47E-34,2.59E-06,0.9875122724,0,0,0,0,0.1105145475,0.003945898946
757.2,0.0001324151711,6.33E-06,0.00232990248,0.983870056,0.9807035403,0.9890944002,8.50E-40,1.64E-34,2.39E-06,0.9875584724,0,0,0,0,0.1105189706,0.003945944443
757.3,0.0001045083426,2.48E-05,0.002216192773,0.983841662,0.9807134668,0.989075426,5.61E-40,9.71E-35,2.20E-06,0.9876016759,0,0,0,0,0.1105243519,0.003946017436
757.4,8.34E-05,3.86E-05,0.002108731808,0.9838329145,0.9806665182,0.9890570613,2.55E-40,5.09E-35,2.02E-06,0.9876428135,0,0,0,0,0.1105304742,0.003946112944
757.5,6.74E-05,3.13E-05,0.002007177511,0.9838347622,0.9806471982,0.9890395192,4.40E-41,2.30E-35,1.86E-06,0.9876822075,0,0,0,0,0.1105371201,0.003946225982
757.6,5.51E-05,1.54E-05,0.001911194787,0.9837957729,0.9806294962,0.9890197225,0,8.69E-36,1.72E-06,0.9877168943,0,0,0,0,0.1105440724,0.003946351568
757.7,4.56E-05,6.48E-06,0.001820443567,0.98367704,0.9805575632,0.9889968487,8.00E-45,2.56E-36,1.58E-06,0.9877461614,0,0,0,4.45E-07,0.1105511139,0.003946484719
757.8,3.81E-05,3.46E-06,0.001734556918,0.9835321386,0.9803667103,0.9889823838,0,5.18E-37,1.46E-06,0.9877815895,0,0,0,1.38E-06,0.1105580271,0.003946620452
757.9,3.22E-05,2.13E-06,0.001653183082,0.9834125096,0.9800265501,0.9889794047,5.54E-48,5.55E-38,1.34E-06,0.9878263629,0,0,0,2.32E-06,0.1105645949,0.003946753784
758,2.74E-05,1.40E-06,0.001576057865,0.9832685736,0.979652743,0.988945045,0,8.81E-40,1.24E-06,0.9878377736,0,0,0,3.26E-06,0.1105706,0.003946879731
758.1,2.35E-05,9.82E-07,0.001502957794,0.9830504743,0.9793419375,0.9888430693,0,0,1.14E-06,0.9877797236,0,0,0,2.71E-06,0.110575872,0.003946994922
758.2,2.03E-05,7.37E-07,0.001433734718,0.9828082664,0.9789686867,0.988709713,3.10E-51,4.60E-46,1.05E-06,0.9876884781,0,0,0,2.16E-06,0.1105804288,0.003947102425
758.3,1.76E-05,5.70E-07,0.001368217395,0.9825915405,0.9784174791,0.9885878429,0,0,9.73E-07,0.9876069272,0,0,0,1.61E-06,0.1105843349,0.003947206919
758.4,1.53E-05,4.49E-07,0.00130606688,0.9823481191,0.9778346395,0.9884743811,3.16E-51,1.12E-50,8.98E-07,0.9875320674,0,0,0,1.06E-06,0.1105876553,0.003947313084
758.5,1.34E-05,3.62E-07,0.001246967402,0.9820243025,0.977370148,0.9883578416,0,0,8.29E-07,0.9874524937,0,0,0,5.12E-07,0.1105904545,0.0039474256
758.6,1.18E-05,2.98E-07,0.001190863572,0.9816620695,0.9769267704,0.9882390493,1.02E-51,1.87E-56,7.66E-07,0.9873690998,0,0,0,1.11E-07,0.1105927974,0.003947549146
758.7,1.04E-05,2.49E-07,0.001137720265,0.9813136305,0.9763864405,0.9881210818,5.12E-49,1.65E-54,7.07E-07,0.9872850303,0,0,0,0,0.1105947486,0.0039476884
758.8,9.20E-06,2.11E-07,0.001087323008,0.9809764434,0.9757949779,0.9880037174,0,0,6.54E-07,0.9872001332,0,0,0,0,0.110596373,0.003947848044
758.9,8.17E-06,1.81E-07,0.001039437373,0.9806368201,0.9752215016,0.987886131,9.71E-46,1.19E-49,6.04E-07,0.987113654,0,0,0,0,0.1105977352,0.003948032755
759,7.28E-06,1.57E-07,0.0009939284547,0.9802912405,0.9746644413,0.9877683854,0,0,5.58E-07,0.9870257249,0,0,0,0,0.1105989,0.003948247213
759.1,6.50E-06,1.36E-07,0.0009506864569,0.9799422466,0.9741061246,0.9876507026,4.87E-43,7.76E-45,5.16E-07,0.9869366321,0,0,0,0,0.110599936,0.003948493148
759.2,5.83E-06,1.20E-07,0.0009096024949,0.9796064607,0.9735351593,0.9875330535,1.29E-41,5.02E-42,4.77E-07,0.9868463938,0,0,0,0,0.1106009272,0.003948760487
759.3,5.24E-06,1.06E-07,0.0008705573698,0.9792874027,0.9729531152,0.9874153755,1.98E-41,1.74E-41,4.42E-07,0.9867549907,0,0,0,2.21E-07,0.1106019616,0.003949036207
759.4,4.72E-06,9.37E-08,0.0008333897161,0.9789221036,0.9724071305,0.9872977216,1.49E-41,2.72E-41,4.09E-07,0.9866625194,0,0,0,7.93E-07,0.1106031272,0.003949307288
759.5,4.25E-06,8.37E-08,0.0007979609911,0.9784657884,0.9719365561,0.9871801208,2.54E-42,2.48E-41,3.78E-07,0.9865690523,0,0,0,1.36E-06,0.1106045119,0.003949560705
759.6,3.84E-06,7.52E-08,0.0007642661119,0.9780129473,0.9715040249,0.9870623896,0,1.53E-41,3.50E-07,0.9864744495,0,0,0,1.12E-06,0.1106062037,0.003949783437
759.7,3.48E-06,6.79E-08,0.0007322900753,0.9776547216,0.97106234,0.9869444749,1.71E-45,6.37E-42,3.24E-07,0.9863787012,0,0,0,8.85E-07,0.1106082904,0.003949962462
759.8,3.16E-06,6.15E-08,0.0007018447355,0.9773295924,0.9706017028,0.9868270577,0,1.61E-42,3.00E-07,0.9862825314,0,0,0,6.45E-07,0.1106108601,0.003950084756
759.9,2.88E-06,5.58E-08,0.0006727419794,0.976971222,0.9701314626,0.9867103215,1.25E-48,1.88E-43,2.78E-07,0.9861861672,0,0,0,4.06E-07,0.1106140006,0.003950137298
760,2.63E-06,5.09E-08,0.0006449669669,0.9766466594,0.9697001636,0.9865917259,0,1.76E-45,2.58E-07,0.9860871125,0,0,0,1.67E-07,0.1106178,0.003950107065
760.1,2.40E-06,4.67E-08,0.0006185306975,0.9764158934,0.9693440509,0.986469123,0,0,2.39E-07,0.9859832605,0,0,0,0,0.1106223021,0.00394998749
760.2,2.20E-06,4.29E-08,0.000593374256,0.976177286,0.96901098,0.986344661,2.09E-51,3.75E-51,2.22E-07,0.9858767883,0,0,0,0,0.1106273744,0.003949797825
760.3,2.01E-06,3.94E-08,0.0005694140154,0.9758356762,0.9686523625,0.9862208802,0,0,2.06E-07,0.9857702634,0,0,0,0,0.1106328405,0.003949563778
760.4,1.85E-06,3.63E-08,0.0005465374139,0.9754834378,0.9683222254,0.9860975962,1.93E-51,8.42E-56,1.91E-07,0.98566353,0,0,0,0,0.1106385238,0.003949311057
760.5,1.70E-06,3.36E-08,0.0005246483353,0.9752236275,0.9680740762,0.9859741275,0,0,1.77E-07,0.9855559353,0,0,0,0,0.1106442478,0.003949065369
760.6,1.57E-06,3.12E-08,0.0005037453794,0.9750145009,0.9678567312,0.9858505313,3.19E-52,2.38E-62,1.65E-07,0.9854475649,0,0,0,0,0.110649836,0.003948852421
760.7,1.45E-06,2.90E-08,0.0004838322868,0.9747917644,0.9676161304,0.9857269921,3.26E-49,4.62E-59,1.53E-07,0.9853386318,0,0,0,7.48E-07,0.1106551118,0.003948697921
760.8,1.34E-06,2.70E-08,0.0004648386451,0.9745457285,0.9673914,0.9856034664,0,0,1.42E-07,0.9852291207,0,0,0,1.76E-06,0.1106598988,0.003948627578
760.9,1.25E-06,2.52E-08,0.0004466852749,0.9742900441,0.9672336701,0.9854798972,5.87E-46,2.59E-54,1.32E-07,0.9851190031,0,0,0,2.77E-06,0.1106640204,0.003948667097
761,1.16E-06,2.35E-08,0.0004293320814,0.9740771202,0.9671489004,0.9853564015,0,0,1.23E-07,0.9850084243,0,0,0,3.78E-06,0.1106673,0.003948842188
761.1,1.07E-06,2.20E-08,0.0004127485064,0.973944672,0.9671257774,0.9852330228,5.27E-43,2.62E-49,1.14E-07,0.9848974533,0,0,0,2.74E-06,0.1106696189,0.003949169478
761.2,1.00E-06,2.07E-08,0.000396903054,0.9738328835,0.967129065,0.9851093367,9.09E-42,3.88E-47,1.06E-07,0.9847856844,0,0,0,1.70E-06,0.1106710886,0.003949629276
761.3,9.34E-07,1.94E-08,0.0003817592424,0.9736893253,0.9671249421,0.9849852261,2.05E-41,1.15E-46,9.90E-08,0.9846730182,0,0,0,6.64E-07,0.1106718786,0.003950192813
761.4,8.73E-07,1.83E-08,0.0003672615822,0.9735886467,0.9671091691,0.9848622718,3.03E-41,1.67E-46,9.21E-08,0.9845610523,0,0,0,0,0.1106721582,0.003950831319
761.5,8.17E-07,1.72E-08,0.0003533629388,0.9735906357,0.9670891411,0.9847408983,3.27E-41,1.45E-46,8.58E-08,0.9844502287,0,0,0,0,0.1106720967,0.003951516025
761.6,7.67E-07,1.63E-08,0.0003400686057,0.9735685565,0.9670892126,0.984615207,2.77E-41,8.58E-47,7.99E-08,0.9843346681,0,0,0,0,0.1106718635,0.00395221816
761.7,7.21E-07,1.54E-08,0.000327382647,0.9734197345,0.967141461,0.9844836172,1.83E-41,3.40E-47,7.45E-08,0.9842128076,0,0,0,7.93E-08,0.1106716279,0.003952908956
761.8,6.80E-07,1.45E-08,0.0003152517823,0.9733242636,0.9672918973,0.9843681422,8.94E-42,7.94E-48,6.95E-08,0.9841066718,0,0,0,8.24E-07,0.1106715592,0.003953559641
761.9,6.41E-07,1.37E-08,0.000303616276,0.9734368892,0.9675440224,0.9842746803,2.81E-42,8.13E-49,6.48E-08,0.9840221757,0,0,0,1.57E-06,0.1106718268,0.003954141446
762,6.05E-07,1.30E-08,0.0002924479145,0.9735281938,0.9677173631,0.9841210773,1.71E-43,3.23E-51,6.04E-08,0.9838772032,0,0,0,2.31E-06,0.1106726,0.003954625602
762.1,5.72E-07,1.24E-08,0.000281727306,0.973371151,0.9676635687,0.9838378878,0,0,5.64E-08,0.98360234,0,0,0,2.33E-06,0.1106740097,0.003954990795
762.2,5.42E-07,1.18E-08,0.0002714388227,0.9731324623,0.967546754,0.9834945559,3.41E-46,1.65E-56,5.26E-08,0.9832670231,0,0,0,2.35E-06,0.1106760327,0.003955245538
762.3,5.15E-07,1.12E-08,0.0002615694651,0.9730134888,0.9675473459,0.9831732359,0,0,4.92E-08,0.9829533992,0,0,0,2.36E-06,0.1106786073,0.003955405801
762.4,4.90E-07,1.07E-08,0.0002521129831,0.9729605037,0.9675985546,0.9828680346,1.35E-48,3.51E-61,4.59E-08,0.9826555888,0,0,0,2.38E-06,0.1106816721,0.003955487551
762.5,4.66E-07,1.02E-08,0.0002430596117,0.9728817178,0.9676107259,0.98255694,0,0,4.29E-08,0.9823515971,0,0,0,2.40E-06,0.1106851652,0.00395550676
762.6,4.44E-07,9.77E-09,0.0002343787767,0.9727881802,0.9676499647,0.9822415133,5.36E-53,7.41E-70,4.01E-08,0.9820429965,0,0,0,1.61E-06,0.1106890252,0.003955479396
762.7,4.25E-07,9.34E-09,0.0002260410648,0.9727056005,0.9677830665,0.9819276475,4.83E-50,6.74E-64,3.75E-08,0.981735691,0,0,0,8.23E-07,0.1106931902,0.003955421429
762.8,4.07E-07,8.94E-09,0.000218042516,0.9726154915,0.9679238309,0.9816149918,0,0,3.51E-08,0.9814293418,0,0,0,3.63E-08,0.1106975988,0.003955348827
762.9,3.89E-07,8.57E-09,0.0002103804333,0.9725068041,0.9679782985,0.9813019853,9.65E-48,3.18E-59,3.29E-08,0.9811224002,0,0,0,0,0.1107021893,0.003955277561
763,3.73E-07,8.22E-09,0.0002030317208,0.9724424372,0.9679744702,0.9809884705,0,0,3.08E-08,0.9808147205,0,0,0,0,0.1107069,0.003955223599
763.1,3.59E-07,7.91E-09,0.0001959710906,0.9724688652,0.9679706904,0.980674798,4.08E-45,6.38E-54,2.88E-08,0.9805066641,0,0,0,0,0.1107116746,0.003955200107
763.2,3.46E-07,7.61E-09,0.0001891848863,0.9724929163,0.9680247172,0.9803619491,2.85E-44,3.26E-52,2.70E-08,0.9801992201,0,0,0,0,0.1107164775,0.003955209032
763.3,3.33E-07,7.32E-09,0.000182663784,0.9724236991,0.9681642707,0.9800500814,4.53E-44,8.57E-52,2.53E-08,0.9798925541,0,0,0,6.53E-07,0.1107212787,0.003955249519
763.4,3.21E-07,7.05E-09,0.000176404156,0.9723190902,0.9682975047,0.9797354278,5.17E-44,1.16E-51,2.37E-08,0.9795829071,0,0,0,1.38E-06,0.1107260479,0.003955320713
763.5,3.11E-07,6.80E-09,0.0001704010286,0.9722442738,0.9683387956,0.9794170069,4.62E-44,9.64E-52,2.23E-08,0.9792693061,0,0,0,2.11E-06,0.1107307549,0.003955421756
763.6,3.01E-07,6.57E-09,0.0001646383473,0.9721448977,0.968346977,0.9791089064,3.40E-44,5.46E-52,2.09E-08,0.9789658443,0,0,0,2.02E-06,0.1107353695,0.003955551794
763.7,2.92E-07,6.35E-09,0.0001590978356,0.9719631053,0.9683860285,0.9788148935,2.03E-44,2.06E-52,1.96E-08,0.9786762963,0,0,0,1.94E-06,0.1107398615,0.00395570997
763.8,2.84E-07,6.15E-09,0.0001537634089,0.9717465596,0.9683960555,0.978482385,9.18E-45,4.45E-53,1.84E-08,0.9783480942,0,0,0,1.85E-06,0.1107442007,0.003955895429
763.9,2.76E-07,5.95E-09,0.0001486264454,0.9715775901,0.9683460894,0.9780972934,2.64E-45,3.89E-54,1.73E-08,0.9779671598,0,0,0,1.76E-06,0.1107483569,0.003956107314
764,2.69E-07,5.77E-09,0.0001437059813,0.9715716736,0.9684447393,0.9778558637,8.90E-47,4.73E-57,1.63E-08,0.9777297197,0,0,0,1.68E-06,0.1107523,0.00395634477
764.1,2.62E-07,5.60E-09,0.0001390161484,0.9717937637,0.9688641891,0.9779239813,0,0,1.53E-08,0.977801647,0,0,0,1.93E-06,0.1107560024,0.003956605666
764.2,2.56E-07,5.44E-09,0.0001345238035,0.9720735751,0.9693913439,0.9781357615,2.53E-49,4.36E-62,1.44E-08,0.978017085,0,0,0,2.17E-06,0.1107594477,0.003956882773
764.3,2.51E-07,5.29E-09,0.0001301919357,0.9722397322,0.9697898242,0.9782949593,0,0,1.36E-08,0.9781798176,0,0,0,2.42E-06,0.110762622,0.003957167585
764.4,2.46E-07,5.15E-09,0.0001260153384,0.9723517382,0.9701153913,0.9784156594,1.06E-51,8.69E-67,1.28E-08,0.9783039313,0,0,0,2.67E-06,0.1107655116,0.0039574516
764.5,2.41E-07,5.02E-09,0.0001219952118,0.9724952802,0.9704689575,0.9785504442,0,0,1.20E-08,0.9784420067,0,0,0,2.91E-06,0.1107681028,0.003957726312
764.6,2.37E-07,4.90E-09,0.0001181265768,0.9726299013,0.9708398999,0.9786955572,0,0,1.13E-08,0.9785902918,0,0,0,2.62E-06,0.1107703818,0.003957983217
764.7,2.34E-07,4.78E-09,0.0001144017209,0.9726960663,0.9712003347,0.9788369135,7.79E-53,5.72E-69,1.07E-08,0.9787347075,0,0,0,2.33E-06,0.1107723347,0.003958213811
764.8,2.30E-07,4.66E-09,0.0001108081759,0.9726840699,0.9715648703,0.978975455,0,0,1.01E-08,0.9788761999,0,0,0,2.03E-06,0.1107739479,0.00395840959
764.9,2.27E-07,4.57E-09,0.0001073363015,0.9726063647,0.9719441297,0.9791149385,1.48E-50,2.33E-64,9.49E-09,0.9790185293,0,0,0,1.74E-06,0.1107752076,0.003958562048
765,2.24E-07,4.47E-09,0.0001039925238,0.9725142065,0.9722903026,0.9792553529,0,0,8.96E-09,0.9791616888,0,0,0,1.44E-06,0.1107761,0.003958662683
